c
c
c
c
c
200 40000
101 138 663
101 139 246
101 140 813
101 141 91
101 142 653
101 143 441
101 144 739
101 145 59
101 146 425
101 147 755
101 148 644
101 149 379
101 150 935
101 151 938
101 152 634
101 153 296
101 154 77
101 155 146
101 156 519
101 157 529
101 158 926
101 159 961
101 160 845
101 161 964
101 162 330
101 163 428
101 164 934
101 165 123
101 166 852
101 167 389
101 168 461
101 169 886
101 170 530
101 171 258
101 172 392
101 173 167
101 174 903
101 175 2
101 176 395
101 177 69
101 178 930
101 179 632
101 180 812
101 181 709
101 182 120
101 183 495
101 184 734
101 185 385
101 186 459
101 187 315
101 188 611
101 189 108
101 190 24
101 191 390
101 192 278
101 193 436
101 194 344
101 195 657
101 196 918
101 197 301
101 198 297
101 199 853
102 0 661
102 1 145
102 2 381
102 3 916
102 4 830
102 5 953
102 6 560
102 7 432
102 8 644
102 9 92
102 10 929
102 11 394
102 12 334
102 13 957
102 14 550
102 15 768
102 16 912
102 17 298
102 18 851
102 19 435
102 20 556
102 21 951
102 22 128
102 23 981
102 24 524
102 25 132
102 26 707
102 27 740
102 28 45
102 29 541
102 30 675
102 31 119
102 32 198
102 33 401
102 34 100
102 35 845
102 36 697
102 37 84
102 38 733
102 39 978
102 40 72
102 41 593
102 42 410
102 43 357
102 44 237
102 45 974
102 46 196
102 47 165
102 48 436
102 49 518
102 50 558
102 51 606
102 52 858
102 53 758
102 54 979
102 55 328
102 56 733
102 57 810
102 58 266
102 59 199
102 60 878
102 61 30
102 62 528
102 63 291
102 64 10
102 65 755
102 66 537
102 67 520
102 68 286
102 69 496
102 70 946
102 71 947
102 72 855
102 73 975
102 74 728
102 75 300
102 76 620
102 77 601
102 78 555
102 79 647
102 80 156
102 81 942
102 82 519
102 83 716
102 84 284
102 85 644
102 86 811
102 87 25
102 88 904
102 89 308
102 90 42
102 91 939
102 92 631
102 93 213
102 94 22
102 95 309
102 96 687
102 97 344
102 98 678
102 99 486
102 100 843
102 101 384
102 102 0
102 103 185
102 104 86
102 105 586
102 106 409
102 107 785
102 108 894
102 109 37
102 110 997
102 111 761
102 112 134
102 113 36
102 114 812
102 115 507
102 116 684
102 117 599
102 118 956
102 119 693
102 120 893
102 121 47
102 122 683
102 123 709
102 124 9
102 125 871
102 126 115
102 127 719
102 128 806
102 129 652
102 130 680
102 131 315
102 132 110
102 133 843
102 134 337
102 135 509
102 136 112
102 137 183
102 138 444
102 139 933
102 140 794
102 141 73
102 142 41
102 143 342
102 144 90
102 145 161
102 146 226
102 147 913
102 148 403
102 149 733
102 150 733
102 151 644
102 152 768
102 153 57
102 154 123
102 155 261
102 156 713
102 157 486
102 158 588
102 159 235
102 160 941
102 161 131
102 162 653
102 163 482
102 164 947
102 165 21
102 166 891
102 167 438
102 168 71
102 169 972
102 170 846
102 171 519
102 172 909
102 173 374
102 174 172
102 175 117
102 176 511
102 177 180
102 178 928
102 179 224
102 180 828
102 181 831
102 182 153
102 183 209
102 184 630
102 185 791
102 186 902
102 187 135
102 188 228
102 189 333
102 190 688
102 191 273
102 192 13
102 193 432
102 194 358
102 195 997
102 196 968
102 197 434
102 198 809
102 199 904
103 0 118
103 1 912
103 2 16
103 3 32
103 4 682
103 5 472
103 6 438
103 7 403
103 8 270
103 9 929
103 10 226
103 11 299
103 12 85
103 13 470
103 14 845
103 15 223
103 16 553
103 17 656
103 18 728
103 19 763
103 20 657
103 21 432
103 22 765
103 23 334
103 24 872
103 25 522
103 26 906
103 27 159
103 28 645
103 29 712
103 30 701
103 31 698
103 32 335
103 33 441
103 34 722
103 35 501
103 36 484
103 37 292
103 38 615
103 39 658
103 40 101
103 41 128
103 42 47
103 43 328
103 44 613
103 45 473
103 46 237
103 47 546
103 48 333
103 49 298
103 50 740
103 51 848
103 52 79
103 53 131
103 54 998
103 55 109
103 56 905
103 57 796
103 58 729
103 59 964
103 60 484
103 61 754
103 62 437
103 63 655
103 64 630
103 65 309
103 66 933
103 67 790
103 68 513
103 69 982
103 70 756
103 71 9
103 72 74
103 73 917
103 74 994
103 75 558
103 76 18
103 77 188
103 78 832
103 79 719
103 80 369
103 81 409
103 82 63
103 83 241
103 84 823
103 85 336
103 86 513
103 87 403
103 88 793
103 89 113
103 90 301
103 91 622
103 92 384
103 93 368
103 94 977
103 95 488
103 96 282
103 97 783
103 98 565
103 99 286
103 100 400
103 101 607
103 102 860
103 103 0
103 104 613
103 105 823
103 106 445
103 107 978
103 108 985
103 109 892
103 110 885
103 111 627
103 112 328
103 113 720
103 114 223
103 115 595
103 116 111
103 117 456
103 118 11
103 119 919
103 120 776
103 121 392
103 122 11
103 123 710
103 124 406
103 125 492
103 126 553
103 127 617
103 128 989
103 129 614
103 130 19
103 131 133
103 132 842
103 133 69
103 134 714
103 135 159
103 136 99
103 137 556
103 138 411
103 139 969
103 140 35
103 141 272
103 142 237
103 143 597
103 144 119
103 145 58
103 146 808
103 147 892
103 148 744
103 149 212
103 150 952
103 151 902
103 152 819
103 153 94
103 154 507
103 155 552
103 156 815
103 157 646
103 158 303
103 159 333
103 160 646
103 161 739
103 162 317
103 163 807
103 164 467
103 165 158
103 166 648
103 167 994
103 168 85
103 169 6
103 170 985
103 171 919
103 172 766
103 173 319
103 174 894
103 175 870
103 176 137
103 177 144
103 178 186
103 179 963
103 180 127
103 181 920
103 182 428
103 183 479
103 184 368
103 185 103
103 186 733
103 187 477
103 188 405
103 189 153
103 190 776
103 191 529
103 192 567
103 193 568
103 194 432
103 195 632
103 196 74
103 197 73
103 198 218
103 199 728
104 0 672
104 1 996
104 2 599
104 3 194
104 4 883
104 5 799
104 6 669
104 7 681
104 8 540
104 9 263
104 10 839
104 11 358
104 12 590
104 13 269
104 14 521
104 15 153
104 16 500
104 17 517
104 18 986
104 19 457
104 20 146
104 21 731
104 22 92
104 23 388
104 24 651
104 25 374
104 26 709
104 27 654
104 28 542
104 29 577
104 30 592
104 31 524
104 32 929
104 33 357
104 34 428
104 35 682
104 36 106
104 37 851
104 38 602
104 39 908
104 40 650
104 41 107
104 42 120
104 43 242
104 44 183
104 45 847
104 46 39
104 47 40
104 48 8
104 49 452
104 50 577
104 51 313
104 52 188
104 53 153
104 54 843
104 55 151
104 56 730
104 57 69
104 58 343
104 59 865
104 60 642
104 61 911
104 62 50
104 63 55
104 64 136
104 65 207
104 66 781
104 67 930
104 68 92
104 69 72
104 70 237
104 71 317
104 72 559
104 73 845
104 74 779
104 75 982
104 76 90
104 77 434
104 78 186
104 79 675
104 80 307
104 81 151
104 82 153
104 83 78
104 84 938
104 85 70
104 86 213
104 87 211
104 88 256
104 89 870
104 90 358
104 91 161
104 92 432
104 93 839
104 94 431
104 95 949
104 96 948
104 97 267
104 98 19
104 99 655
104 100 681
104 101 949
104 102 216
104 103 66
104 104 0
104 105 23
104 106 113
104 107 937
104 108 64
104 109 463
104 110 925
104 111 180
104 112 13
104 113 543
104 114 548
104 115 854
104 116 583
104 117 675
104 118 332
104 119 627
104 120 973
104 121 519
104 122 950
104 123 649
104 124 910
104 125 375
104 126 178
104 127 894
104 128 132
104 129 633
104 130 36
104 131 116
104 132 134
104 133 374
104 134 314
104 135 947
104 136 860
104 137 49
104 138 148
104 139 823
104 140 535
104 141 73
104 142 287
104 143 272
104 144 498
104 145 623
104 146 643
104 147 817
104 148 736
104 149 570
104 150 762
104 151 577
104 152 523
104 153 361
104 154 431
104 155 432
104 156 536
104 157 786
104 158 62
104 159 496
104 160 452
104 161 406
104 162 885
104 163 691
104 164 769
104 165 435
104 166 245
104 167 708
104 168 338
104 169 327
104 170 751
104 171 499
104 172 999
104 173 940
104 174 228
104 175 353
104 176 333
104 177 280
104 178 988
104 179 628
104 180 778
104 181 939
104 182 954
104 183 97
104 184 825
104 185 356
104 186 955
104 187 207
104 188 643
104 189 62
104 190 160
104 191 732
104 192 152
104 193 792
104 194 958
104 195 383
104 196 323
104 197 886
104 198 821
104 199 991
105 0 912
105 1 704
105 2 763
105 3 9
105 4 123
105 5 356
105 6 475
105 7 611
105 8 187
105 9 443
105 10 37
105 11 166
105 12 741
105 13 821
105 14 236
105 15 163
105 16 203
105 17 168
105 18 195
105 19 593
105 20 418
105 21 509
105 22 399
105 23 284
105 24 28
105 25 533
105 26 560
105 27 331
105 28 908
105 29 706
105 30 177
105 31 468
105 32 570
105 33 756
105 34 588
105 35 380
105 36 44
105 37 525
105 38 127
105 39 340
105 40 553
105 41 462
105 42 184
105 43 51
105 44 401
105 45 45
105 46 828
105 47 156
105 48 176
105 49 225
105 50 603
105 51 659
105 52 952
105 53 370
105 54 626
105 55 342
105 56 988
105 57 43
105 58 989
105 59 782
105 60 537
105 61 567
105 62 164
105 63 444
105 64 725
105 65 465
105 66 693
105 67 687
105 68 606
105 69 608
105 70 408
105 71 222
105 72 463
105 73 858
105 74 355
105 75 491
105 76 262
105 77 562
105 78 453
105 79 627
105 80 104
105 81 282
105 82 428
105 83 712
105 84 564
105 85 972
105 86 148
105 87 380
105 88 690
105 89 106
105 90 871
105 91 578
105 92 341
105 93 510
105 94 731
105 95 807
105 96 77
105 97 940
105 98 398
105 99 964
105 100 732
105 101 539
105 102 444
105 103 167
105 104 442
105 105 0
105 106 298
105 107 668
105 108 877
105 109 470
105 110 94
105 111 125
105 112 276
105 113 924
105 114 593
105 115 440
105 116 36
105 117 897
105 118 973
105 119 310
105 120 575
105 121 508
105 122 493
105 123 620
105 124 381
105 125 932
105 126 410
105 127 717
105 128 761
105 129 732
105 130 4
105 131 227
105 132 411
105 133 673
105 134 219
105 135 444
105 136 237
105 137 443
105 138 372
105 139 913
105 140 352
105 141 340
105 142 855
105 143 68
105 144 659
105 145 109
105 146 965
105 147 7
105 148 385
105 149 243
105 150 893
105 151 785
105 152 858
105 153 587
105 154 880
105 155 536
105 156 240
105 157 913
105 158 735
105 159 736
105 160 74
105 161 218
105 162 111
105 163 304
105 164 70
105 165 188
105 166 244
105 167 705
105 168 914
105 169 9
105 170 85
105 171 978
105 172 199
105 173 142
105 174 445
105 175 665
105 176 548
105 177 64
105 178 120
105 179 539
105 180 491
105 181 254
105 182 204
105 183 135
105 184 218
105 185 52
105 186 19
105 187 82
105 188 423
105 189 172
105 190 32
105 191 522
105 192 135
105 193 167
105 194 869
105 195 160
105 196 717
105 197 596
105 198 176
105 199 925
106 0 755
106 1 988
106 2 648
106 3 675
106 4 683
106 5 469
106 6 572
106 7 56
106 8 576
106 9 528
106 10 515
106 11 941
106 12 169
106 13 387
106 14 602
106 15 716
106 16 130
106 17 113
106 18 952
106 19 2
106 20 704
106 21 723
106 22 525
106 23 340
106 24 257
106 25 714
106 26 989
106 27 711
106 28 167
106 29 257
106 30 514
106 31 385
106 32 271
106 33 85
106 34 998
106 35 336
106 36 821
106 37 829
106 38 178
106 39 903
106 40 456
106 41 415
106 42 455
106 43 963
106 44 50
106 45 726
106 46 787
106 47 465
106 48 907
106 49 9
106 50 653
106 51 751
106 52 252
106 53 254
106 54 248
106 55 492
106 56 155
106 57 27
106 58 889
106 59 264
106 60 146
106 61 588
106 62 947
106 63 261
106 64 769
106 65 326
106 66 191
106 67 37
106 68 109
106 69 221
106 70 595
106 71 516
106 72 246
106 73 769
106 74 574
106 75 914
106 76 251
106 77 400
106 78 457
106 79 298
106 80 715
106 81 155
106 82 943
106 83 256
106 84 485
106 85 529
106 86 212
106 87 59
106 88 536
106 89 26
106 90 869
106 91 747
106 92 517
106 93 635
106 94 562
106 95 127
106 96 37
106 97 108
106 98 462
106 99 822
106 100 733
106 101 474
106 102 323
106 103 857
106 104 620
106 105 150
106 106 0
106 107 526
106 108 538
106 109 304
106 110 808
106 111 182
106 112 12
106 113 815
106 114 838
106 115 243
106 116 24
106 117 446
106 118 726
106 119 710
106 120 569
106 121 362
106 122 821
106 123 574
106 124 421
106 125 639
106 126 569
106 127 619
106 128 241
106 129 938
106 130 915
106 131 350
106 132 44
106 133 676
106 134 298
106 135 405
106 136 850
106 137 778
106 138 788
106 139 13
106 140 769
106 141 24
106 142 366
106 143 687
106 144 894
106 145 612
106 146 804
106 147 998
106 148 870
106 149 249
106 150 703
106 151 350
106 152 899
106 153 979
106 154 665
106 155 133
106 156 740
106 157 313
106 158 475
106 159 366
106 160 295
106 161 143
106 162 33
106 163 128
106 164 246
106 165 169
106 166 914
106 167 134
106 168 371
106 169 295
106 170 253
106 171 862
106 172 28
106 173 297
106 174 281
106 175 993
106 176 387
106 177 131
106 178 488
106 179 70
106 180 385
106 181 188
106 182 627
106 183 703
106 184 6
106 185 600
106 186 561
106 187 632
106 188 309
106 189 877
106 190 130
106 191 164
106 192 288
106 193 492
106 194 372
106 195 565
106 196 50
106 197 633
106 198 661
106 199 385
107 0 657
107 1 634
107 2 340
107 3 109
107 4 221
107 5 650
107 6 495
107 7 572
107 8 801
107 9 277
107 10 68
107 11 915
107 12 87
107 13 841
107 14 916
107 15 406
107 16 978
107 17 655
107 18 686
107 19 419
107 20 703
107 21 579
107 22 385
107 23 288
107 24 831
107 25 5
107 26 180
107 27 874
107 28 99
107 29 368
107 30 53
107 31 964
107 32 384
107 33 738
107 34 525
107 35 706
107 36 621
107 37 326
107 38 845
107 39 995
107 40 468
107 41 551
107 42 810
107 43 589
107 44 403
107 45 147
107 46 595
107 47 85
107 48 753
107 49 816
107 50 478
107 51 982
107 52 897
107 53 284
107 54 200
107 55 471
107 56 926
107 57 527
107 58 446
107 59 328
107 60 140
107 61 684
107 62 488
107 63 585
107 64 154
107 65 849
107 66 327
107 67 257
107 68 539
107 69 335
107 70 383
107 71 286
107 72 57
107 73 482
107 74 694
107 75 829
107 76 261
107 77 528
107 78 317
107 79 820
107 80 322
107 81 826
107 82 684
107 83 731
107 84 850
107 85 89
107 86 306
107 87 989
107 88 440
107 89 501
107 90 723
107 91 700
107 92 716
107 93 510
107 94 363
107 95 461
107 96 411
107 97 572
107 98 495
107 99 661
107 100 110
107 101 386
107 102 157
107 103 520
107 104 22
107 105 583
107 106 119
107 107 0
107 108 621
107 109 376
107 110 403
107 111 697
107 112 699
107 113 837
107 114 541
107 115 738
107 116 194
107 117 238
107 118 998
107 119 808
107 120 224
107 121 461
107 122 917
107 123 530
107 124 956
107 125 242
107 126 300
107 127 407
107 128 865
107 129 693
107 130 425
107 131 902
107 132 241
107 133 526
107 134 395
107 135 702
107 136 175
107 137 518
107 138 141
107 139 727
107 140 2
107 141 915
107 142 533
107 143 795
107 144 878
107 145 585
107 146 645
107 147 115
107 148 736
107 149 942
107 150 843
107 151 861
107 152 394
107 153 631
107 154 693
107 155 469
107 156 665
107 157 245
107 158 804
107 159 109
107 160 318
107 161 939
107 162 693
107 163 98
107 164 729
107 165 636
107 166 527
107 167 690
107 168 120
107 169 568
107 170 248
107 171 934
107 172 459
107 173 266
107 174 430
107 175 877
107 176 268
107 177 1
107 178 732
107 179 368
107 180 792
107 181 589
107 182 682
107 183 714
107 184 108
107 185 865
107 186 434
107 187 48
107 188 766
107 189 695
107 190 304
107 191 811
107 192 948
107 193 482
107 194 866
107 195 441
107 196 999
107 197 684
107 198 193
107 199 899
108 0 118
108 1 136
108 2 388
108 3 231
108 4 81
108 5 336
108 6 22
108 7 681
108 8 390
108 9 154
108 10 452
108 11 116
108 12 208
108 13 316
108 14 779
108 15 690
108 16 701
108 17 684
108 18 657
108 19 334
108 20 57
108 21 88
108 22 533
108 23 537
108 24 613
108 25 88
108 26 774
108 27 853
108 28 586
108 29 989
108 30 852
108 31 653
108 32 973
108 33 272
108 34 150
108 35 749
108 36 430
108 37 164
108 38 713
108 39 709
108 40 107
108 41 138
108 42 507
108 43 792
108 44 797
108 45 560
108 46 40
108 47 225
108 48 688
108 49 94
108 50 574
108 51 477
108 52 990
108 53 518
108 54 173
108 55 89
108 56 786
108 57 296
108 58 820
108 59 495
108 60 273
108 61 502
108 62 77
108 63 219
108 64 132
108 65 970
108 66 381
108 67 912
108 68 110
108 69 680
108 70 796
108 71 34
108 72 60
108 73 72
108 74 860
108 75 992
108 76 268
108 77 475
108 78 862
108 79 51
108 80 174
108 81 516
108 82 977
108 83 26
108 84 838
108 85 24
108 86 82
108 87 607
108 88 943
108 89 819
108 90 51
108 91 704
108 92 558
108 93 658
108 94 688
108 95 200
108 96 818
108 97 880
108 98 214
108 99 53
108 100 511
108 101 813
108 102 864
108 103 969
108 104 5
108 105 216
108 106 89
108 107 976
108 108 0
108 109 930
108 110 842
108 111 553
108 112 515
108 113 814
108 114 776
108 115 953
108 116 727
108 117 886
108 118 110
108 119 708
108 120 264
108 121 832
108 122 487
108 123 238
108 124 707
108 125 888
108 126 299
108 127 70
108 128 268
108 129 686
108 130 9
108 131 347
108 132 764
108 133 64
108 134 905
108 135 503
108 136 805
108 137 460
108 138 666
108 139 799
108 140 158
108 141 556
108 142 864
108 143 305
108 144 897
108 145 906
108 146 884
108 147 334
108 148 138
108 149 907
108 150 97
108 151 678
108 152 423
108 153 268
108 154 254
108 155 150
108 156 898
108 157 685
108 158 329
108 159 771
108 160 380
108 161 264
108 162 813
108 163 58
108 164 77
108 165 459
108 166 762
108 167 924
108 168 382
108 169 52
108 170 21
108 171 923
108 172 281
108 173 111
108 174 83
108 175 728
108 176 692
108 177 847
108 178 165
108 179 541
108 180 612
108 181 497
108 182 712
108 183 728
108 184 219
108 185 49
108 186 970
108 187 61
108 188 731
108 189 371
108 190 226
108 191 567
108 192 874
108 193 608
108 194 27
108 195 364
108 196 973
108 197 839
108 198 136
108 199 484
109 0 200
109 1 365
109 2 129
109 3 218
109 4 555
109 5 225
109 6 501
109 7 301
109 8 285
109 9 691
109 10 502
109 11 529
109 12 638
109 13 966
109 14 285
109 15 753
109 16 670
109 17 431
109 18 800
109 19 901
109 20 467
109 21 502
109 22 520
109 23 288
109 24 225
109 25 152
109 26 677
109 27 746
109 28 484
109 29 823
109 30 396
109 31 201
109 32 58
109 33 361
109 34 896
109 35 16
109 36 323
109 37 549
109 38 659
109 39 309
109 40 297
109 41 714
109 42 804
109 43 956
109 44 943
109 45 942
109 46 457
109 47 408
109 48 751
109 49 953
109 50 636
109 51 303
109 52 970
109 53 528
109 54 320
109 55 427
109 56 770
109 57 59
109 58 547
109 59 588
109 60 251
109 61 964
109 62 26
109 63 727
109 64 86
109 65 353
109 66 82
109 67 369
109 68 692
109 69 37
109 70 882
109 71 545
109 72 998
109 73 258
109 74 348
109 75 182
109 76 928
109 77 887
109 78 985
109 79 466
109 80 873
109 81 469
109 82 368
109 83 182
109 84 573
109 85 435
109 86 117
109 87 635
109 88 210
109 89 463
109 90 417
109 91 699
109 92 801
109 93 687
109 94 731
109 95 198
109 96 625
109 97 266
109 98 117
109 99 66
109 100 304
109 101 349
109 102 185
109 103 327
109 104 946
109 105 216
109 106 107
109 107 954
109 108 368
109 109 0
109 110 469
109 111 46
109 112 697
109 113 938
109 114 873
109 115 273
109 116 738
109 117 723
109 118 493
109 119 186
109 120 878
109 121 325
109 122 642
109 123 412
109 124 287
109 125 9
109 126 817
109 127 823
109 128 633
109 129 671
109 130 748
109 131 627
109 132 725
109 133 65
109 134 471
109 135 610
109 136 208
109 137 207
109 138 679
109 139 634
109 140 667
109 141 570
109 142 321
109 143 303
109 144 62
109 145 442
109 146 583
109 147 10
109 148 891
109 149 789
109 150 578
109 151 350
109 152 154
109 153 763
109 154 526
109 155 372
109 156 446
109 157 727
109 158 56
109 159 169
109 160 683
109 161 85
109 162 208
109 163 642
109 164 930
109 165 597
109 166 422
109 167 110
109 168 893
109 169 521
109 170 770
109 171 444
109 172 471
109 173 590
109 174 514
109 175 891
109 176 272
109 177 654
109 178 232
109 179 692
109 180 458
109 181 779
109 182 252
109 183 975
109 184 487
109 185 933
109 186 509
109 187 92
109 188 263
109 189 173
109 190 373
109 191 150
109 192 511
109 193 579
109 194 675
109 195 36
109 196 127
109 197 276
109 198 37
109 199 62
110 0 845
110 1 408
110 2 616
110 3 936
110 4 674
110 5 156
110 6 954
110 7 165
110 8 256
110 9 805
110 10 674
110 11 160
110 12 493
110 13 470
110 14 999
110 15 873
110 16 948
110 17 481
110 18 241
110 19 626
110 20 13
110 21 76
110 22 773
110 23 742
110 24 265
110 25 625
110 26 995
110 27 575
110 28 133
110 29 544
110 30 227
110 31 701
110 32 194
110 33 466
110 34 775
110 35 904
110 36 882
110 37 68
110 38 387
110 39 87
110 40 432
110 41 532
110 42 107
110 43 756
110 44 843
110 45 82
110 46 866
110 47 451
110 48 580
110 49 138
110 50 73
110 51 29
110 52 319
110 53 330
110 54 233
110 55 853
110 56 843
110 57 921
110 58 889
110 59 675
110 60 184
110 61 392
110 62 896
110 63 74
110 64 704
110 65 229
110 66 441
110 67 64
110 68 171
110 69 765
110 70 578
110 71 918
110 72 551
110 73 413
110 74 899
110 75 349
110 76 410
110 77 792
110 78 785
110 79 387
110 80 679
110 81 719
110 82 978
110 83 702
110 84 314
110 85 644
110 86 823
110 87 839
110 88 928
110 89 572
110 90 623
110 91 801
110 92 486
110 93 706
110 94 373
110 95 175
110 96 119
110 97 13
110 98 923
110 99 793
110 100 264
110 101 188
110 102 189
110 103 394
110 104 101
110 105 430
110 106 980
110 107 142
110 108 971
110 109 144
110 110 0
110 111 273
110 112 910
110 113 824
110 114 231
110 115 11
110 116 947
110 117 45
110 118 300
110 119 50
110 120 771
110 121 682
110 122 399
110 123 758
110 124 805
110 125 824
110 126 835
110 127 199
110 128 45
110 129 983
110 130 784
110 131 767
110 132 648
110 133 524
110 134 700
110 135 790
110 136 404
110 137 177
110 138 780
110 139 902
110 140 121
110 141 560
110 142 432
110 143 176
110 144 260
110 145 724
110 146 46
110 147 196
110 148 54
110 149 827
110 150 181
110 151 244
110 152 57
110 153 308
110 154 155
110 155 765
110 156 418
110 157 417
110 158 984
110 159 591
110 160 994
110 161 899
110 162 677
110 163 765
110 164 312
110 165 121
110 166 507
110 167 908
110 168 847
110 169 464
110 170 446
110 171 360
110 172 24
110 173 181
110 174 816
110 175 405
110 176 414
110 177 932
110 178 951
110 179 148
110 180 240
110 181 521
110 182 925
110 183 315
110 184 167
110 185 97
110 186 465
110 187 228
110 188 51
110 189 991
110 190 969
110 191 54
110 192 800
110 193 82
110 194 580
110 195 988
110 196 515
110 197 525
110 198 775
110 199 130
111 0 477
111 1 219
111 2 225
111 3 199
111 4 508
111 5 443
111 6 266
111 7 896
111 8 973
111 9 216
111 10 885
111 11 590
111 12 245
111 13 71
111 14 776
111 15 74
111 16 35
111 17 134
111 18 578
111 19 184
111 20 704
111 21 542
111 22 396
111 23 40
111 24 109
111 25 111
111 26 688
111 27 286
111 28 341
111 29 825
111 30 879
111 31 838
111 32 383
111 33 906
111 34 142
111 35 180
111 36 451
111 37 251
111 38 744
111 39 268
111 40 659
111 41 583
111 42 179
111 43 282
111 44 11
111 45 321
111 46 499
111 47 483
111 48 69
111 49 191
111 50 821
111 51 663
111 52 817
111 53 608
111 54 271
111 55 94
111 56 233
111 57 623
111 58 860
111 59 311
111 60 277
111 61 282
111 62 367
111 63 142
111 64 294
111 65 93
111 66 32
111 67 376
111 68 838
111 69 20
111 70 822
111 71 233
111 72 968
111 73 8
111 74 708
111 75 643
111 76 302
111 77 325
111 78 335
111 79 26
111 80 283
111 81 988
111 82 871
111 83 810
111 84 97
111 85 158
111 86 601
111 87 214
111 88 826
111 89 250
111 90 154
111 91 931
111 92 798
111 93 592
111 94 142
111 95 710
111 96 139
111 97 149
111 98 20
111 99 518
111 100 475
111 101 802
111 102 349
111 103 134
111 104 908
111 105 496
111 106 197
111 107 133
111 108 147
111 109 655
111 110 115
111 111 0
111 112 367
111 113 578
111 114 30
111 115 193
111 116 140
111 117 998
111 118 976
111 119 670
111 120 627
111 121 30
111 122 538
111 123 523
111 124 77
111 125 343
111 126 49
111 127 79
111 128 602
111 129 891
111 130 63
111 131 854
111 132 446
111 133 481
111 134 755
111 135 822
111 136 361
111 137 898
111 138 844
111 139 726
111 140 460
111 141 967
111 142 417
111 143 934
111 144 694
111 145 266
111 146 441
111 147 545
111 148 362
111 149 128
111 150 907
111 151 475
111 152 137
111 153 528
111 154 221
111 155 593
111 156 573
111 157 421
111 158 517
111 159 196
111 160 756
111 161 436
111 162 278
111 163 610
111 164 305
111 165 903
111 166 363
111 167 909
111 168 817
111 169 974
111 170 836
111 171 354
111 172 243
111 173 450
111 174 549
111 175 566
111 176 830
111 177 330
111 178 575
111 179 172
111 180 657
111 181 702
111 182 354
111 183 179
111 184 934
111 185 395
111 186 644
111 187 603
111 188 472
111 189 447
111 190 130
111 191 25
111 192 730
111 193 459
111 194 780
111 195 797
111 196 116
111 197 637
111 198 51
111 199 178
112 0 332
112 1 961
112 2 567
112 3 366
112 4 786
112 5 481
112 6 990
112 7 527
112 8 33
112 9 593
112 10 229
112 11 876
112 12 769
112 13 769
112 14 874
112 15 344
112 16 588
112 17 415
112 18 6
112 19 823
112 20 826
112 21 118
112 22 937
112 23 17
112 24 948
112 25 75
112 26 265
112 27 684
112 28 492
112 29 930
112 30 34
112 31 963
112 32 94
112 33 471
112 34 864
112 35 799
112 36 698
112 37 311
112 38 472
112 39 707
112 40 30
112 41 156
112 42 331
112 43 349
112 44 49
112 45 923
112 46 885
112 47 909
112 48 166
112 49 946
112 50 923
112 51 348
112 52 738
112 53 934
112 54 963
112 55 859
112 56 645
112 57 886
112 58 66
112 59 266
112 60 325
112 61 424
112 62 168
112 63 307
112 64 694
112 65 239
112 66 325
112 67 794
112 68 622
112 69 207
112 70 207
112 71 425
112 72 36
112 73 990
112 74 125
112 75 803
112 76 524
112 77 169
112 78 587
112 79 335
112 80 645
112 81 390
112 82 142
112 83 899
112 84 567
112 85 891
112 86 706
112 87 618
112 88 581
112 89 537
112 90 978
112 91 460
112 92 813
112 93 236
112 94 88
112 95 954
112 96 528
112 97 230
112 98 105
112 99 312
112 100 789
112 101 602
112 102 944
112 103 984
112 104 969
112 105 122
112 106 158
112 107 854
112 108 771
112 109 91
112 110 756
112 111 274
112 112 0
112 113 539
112 114 472
112 115 271
112 116 968
112 117 804
112 118 856
112 119 88
112 120 297
112 121 575
112 122 662
112 123 90
112 124 412
112 125 256
112 126 495
112 127 445
112 128 703
112 129 305
112 130 225
112 131 323
112 132 473
112 133 235
112 134 71
112 135 993
112 136 73
112 137 356
112 138 733
112 139 225
112 140 273
112 141 375
112 142 123
112 143 509
112 144 416
112 145 298
112 146 810
112 147 895
112 148 404
112 149 921
112 150 176
112 151 705
112 152 825
112 153 961
112 154 623
112 155 381
112 156 983
112 157 608
112 158 126
112 159 259
112 160 490
112 161 301
112 162 787
112 163 444
112 164 929
112 165 883
112 166 373
112 167 553
112 168 269
112 169 875
112 170 174
112 171 19
112 172 803
112 173 755
112 174 697
112 175 22
112 176 124
112 177 849
112 178 927
112 179 17
112 180 24
112 181 651
112 182 742
112 183 593
112 184 346
112 185 266
112 186 125
112 187 240
112 188 384
112 189 891
112 190 333
112 191 724
112 192 704
112 193 798
112 194 666
112 195 620
112 196 20
112 197 912
112 198 205
112 199 487
113 0 969
113 1 648
113 2 234
113 3 305
113 4 773
113 5 915
113 6 119
113 7 220
113 8 721
113 9 173
113 10 340
113 11 284
113 12 580
113 13 341
113 14 16
113 15 876
113 16 592
113 17 586
113 18 515
113 19 690
113 20 383
113 21 416
113 22 195
113 23 212
113 24 617
113 25 69
113 26 775
113 27 848
113 28 95
113 29 301
113 30 457
113 31 663
113 32 175
113 33 743
113 34 750
113 35 347
113 36 654
113 37 25
113 38 762
113 39 298
113 40 378
113 41 399
113 42 626
113 43 184
113 44 686
113 45 72
113 46 823
113 47 655
113 48 270
113 49 835
113 50 502
113 51 854
113 52 105
113 53 35
113 54 83
113 55 263
113 56 548
113 57 923
113 58 739
113 59 614
113 60 281
113 61 300
113 62 98
113 63 100
113 64 758
113 65 628
113 66 862
113 67 757
